ID,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Soil_Type,Horizontal_Distance_To_Fire_Points
6487330500631,3195,270,7,339,-3,153,203,242,179,8776,2017
6488112163617,3055,299,9,120,15,792,196,237,181,7700,1812
6490752947922,3105,289,9,134,26,1149,196,239,183,7700,1613
6490867812931,3185,24,16,108,29,738,210,204,127,7202,1989
6491626493149,3423,45,7,443,94,1209,222,225,138,8703,3912
6491756808837,3278,323,22,313,79,503,159,212,190,7757,437
6491847700262,3116,281,9,170,9,1167,196,241,185,7700,1549
6492201094874,3397,113,12,301,-2,1867,240,228,117,8771,3074
6493854660034,3173,213,15,67,19,1740,205,253,180,7201,4290
6495010064144,3300,221,22,467,151,1485,189,254,195,7756,4164
6495327173324,3197,32,16,150,41,752,215,202,119,7202,1947
6495480053150,3272,351,27,516,74,1120,161,182,151,7757,1611
6495762733572,3388,174,15,67,14,2249,227,247,147,7756,3421
6498518338359,3189,218,22,150,40,1471,190,254,193,7201,4387
6499498654972,3154,39,6,60,0,1804,220,227,142,7201,4415
6499682742836,3260,114,15,591,126,912,244,224,106,7201,5494
6500337174794,3260,27,17,0,0,1991,211,200,121,7201,4659
6501429449400,3205,228,17,362,46,481,193,253,194,7202,1943
6501565793313,3184,44,15,30,1,1940,222,207,116,7201,4427
6501608722188,3155,103,9,268,60,228,235,229,125,7756,2420
6501718912318,3142,333,8,446,-43,1034,201,229,168,7202,912
6505408020499,3160,242,8,190,25,641,205,247,180,7202,2495
6505469227370,3168,279,20,201,46,180,163,238,214,7201,553
6507031169798,3232,44,20,190,26,726,220,193,99,7202,1961
6507391718988,3218,31,8,108,19,1034,218,222,140,7756,1047
6508467548140,3120,321,13,295,42,234,185,227,181,7201,1403
6509726719868,3170,18,11,295,29,1616,211,217,142,7756,886
6510536279633,3118,321,10,300,87,691,194,230,176,7202,1230
6510558704038,3337,308,11,268,74,1065,189,233,184,7201,1421
6510611215259,3195,194,12,30,1,2197,218,250,164,7202,3944
6513039179790,3008,18,2,216,-6,660,217,234,154,7202,1616
6514984386486,3240,36,8,30,1,658,220,222,138,7101,1052
6514996221638,3227,115,15,511,122,511,245,224,104,7756,698
6516297355906,3198,171,9,162,37,1624,227,244,150,7202,1611
6516852009442,3190,342,14,418,36,1218,191,218,166,7202,2367
6516868248309,3143,336,15,361,-1,277,186,219,171,7757,2038
6521646905053,3100,346,9,67,7,285,203,227,162,7201,2059
6524038511436,3175,204,9,402,42,391,215,249,168,7756,2800
6524357183864,3174,346,33,108,29,351,138,169,157,7757,2418
6524738516946,3124,335,8,376,31,1388,202,230,166,7700,1172
6524976442915,3285,341,11,674,87,1224,197,224,165,7700,1784
6525108926174,3132,0,7,361,-45,785,210,228,155,7201,1082
6526627794688,3092,351,7,170,20,108,207,227,159,7202,1542
6526817142794,3379,135,3,876,189,1165,224,238,149,7102,743
6527692867758,3245,337,21,454,46,541,169,206,173,7202,1123
6528269206901,3173,37,22,228,37,924,213,185,98,7201,5113
6528333212036,3130,213,5,242,9,573,216,244,165,6731,2457
6528461201971,3139,276,11,127,12,1252,190,242,192,7700,1396
6529760409792,3372,115,10,511,81,1999,237,231,123,8771,2888
6530994986775,3297,300,19,324,101,488,162,228,205,7757,532
6531126194327,3336,9,10,134,35,1890,209,221,149,8771,2008
6531190993345,3327,223,21,127,4,1931,189,254,196,7757,3784
6531410772415,3337,315,17,726,155,882,172,223,191,7757,390
6532918384582,3309,325,22,430,117,618,161,210,187,7757,420
6532993221680,3223,334,17,342,79,661,179,215,174,7201,1747
6533722090089,3226,147,23,426,148,362,244,230,102,7701,2903
6534087854682,3152,288,20,175,46,120,160,234,212,7201,579
6538290832727,3310,330,15,301,-21,1513,183,220,176,8771,2030
6539135402822,3339,23,10,474,-18,1296,214,219,140,8771,1753
6542558674219,3432,267,20,366,84,751,166,244,215,8776,1170
6542784374655,3152,270,14,127,17,1249,184,244,199,7700,1374
6547106248485,3240,311,21,192,48,361,160,220,199,7757,525
6550255479891,3160,30,17,170,28,551,212,200,119,7202,5407
6550878836385,3186,166,23,124,20,787,232,241,127,4758,2172
6550956403997,3277,141,19,458,96,1672,244,232,109,7757,1231
6555083756732,3135,257,3,192,3,342,212,241,167,7101,2760
6560507397859,3163,331,10,268,-22,1221,197,228,170,7700,787
6564002883022,3148,43,12,95,11,1084,222,214,125,7201,4929
6566084085950,3169,327,19,532,3,631,171,216,182,7757,1767
6567051621355,3276,93,26,234,58,1590,250,191,53,7757,1451
6567937617359,3152,353,8,124,7,1509,207,227,158,7700,1040
6569232929724,3224,149,23,342,79,1260,243,232,105,7757,1797
6569313086292,3322,10,7,421,-9,1421,213,227,151,8771,1905
6572870050460,3173,276,24,350,79,192,148,237,224,8776,2305
6574116003759,3151,336,10,626,-14,660,198,226,168,7201,1679
6574713827529,3356,114,11,607,27,937,239,229,119,8771,4339
6576277950132,3296,329,11,631,112,636,194,227,173,7202,1215
6576756611981,3080,341,9,42,3,150,201,226,165,7202,2071
6577002929300,3217,306,6,301,34,716,202,236,174,7201,782
6577226804674,3308,192,22,127,25,2206,212,251,162,7756,3692
6578974627782,3321,225,3,594,0,680,215,242,165,8771,4407
6581212687240,3279,45,4,0,0,726,221,230,145,7756,836
6587820694472,3332,20,7,30,0,1590,215,225,147,7202,1800
6587825976986,3289,198,2,612,105,566,218,241,159,7202,1348
6587855789143,3119,310,21,228,82,150,157,220,201,7201,1961
6588094334491,3154,359,21,153,28,552,184,196,146,7201,1982
6589659207694,3450,110,21,391,26,2124,251,211,78,8772,2765
6590156618692,3164,357,4,175,-4,785,213,232,157,7201,1092
6593137968533,3185,312,7,180,11,658,200,235,174,7201,977
6596519271757,3294,122,19,636,160,999,249,222,93,7700,5461
6596856308406,3219,358,11,277,22,674,203,220,155,7202,1875
6597648780660,3089,307,5,95,7,240,206,237,170,7202,2021
6599052615149,3194,316,18,511,123,446,171,222,191,7201,1490
6599393595278,3053,317,11,30,0,242,190,230,180,7202,631
6600594096584,3095,292,20,153,56,390,161,232,210,7201,1774
6603338465820,3269,78,10,607,8,828,233,222,120,7201,5643
6604011986922,3150,352,21,212,31,532,179,199,155,7201,1936
6605557861391,3101,327,8,201,26,127,201,231,170,7202,1434
6605951952688,3210,333,31,162,65,408,133,183,180,7757,2461
6607490676643,3146,338,5,240,39,765,209,233,162,7201,1129
6607564267203,3193,309,6,218,8,1710,203,236,173,7756,741
6608345515957,3099,61,2,361,14,1276,221,234,149,7202,1323
6608639737027,3398,163,6,785,69,1167,226,242,149,8771,4169
6609378592274,3197,334,7,390,71,553,204,231,166,7201,1710
6609755842664,3053,315,9,0,0,108,195,233,177,7201,459
6610809548326,3296,307,16,543,116,702,173,229,195,7757,283
6611177683374,3206,126,15,510,1,616,244,229,111,7201,5799
6611965198721,3358,321,23,95,7,1409,156,212,192,8772,1680
6612678727574,3184,156,9,60,-2,2256,231,241,142,7101,4015
6618146563286,3188,185,10,0,0,2202,222,248,158,7202,3976
6618831106057,3129,180,1,108,3,474,219,239,157,7101,2564
6619020296139,3381,139,10,153,26,1739,235,237,132,8771,3223
6620353693953,3366,301,17,721,186,899,172,231,198,7757,492
6620456333633,3398,200,7,953,218,1106,218,246,164,7755,618
6623492839923,3433,225,6,589,104,1294,211,246,172,8771,3909
6624034293678,3316,95,8,192,25,1704,233,229,128,7201,3198
6624817196868,3155,27,8,228,19,1624,217,222,141,7700,979
6625474773508,3279,44,23,582,137,1348,219,184,89,7700,5162
6625683501886,3391,325,18,674,192,825,172,217,183,7757,706
6625907201592,3141,192,7,85,14,888,220,246,161,7101,2221
6626173755550,3266,83,24,277,62,1571,245,192,63,7757,1390
6628379675601,3339,307,22,875,62,997,155,221,204,7202,912
6630562697376,3383,173,4,865,202,1209,222,241,155,7102,768
6630690818896,3155,333,8,180,21,854,202,230,167,7201,1167
6632217611799,3226,243,8,420,27,446,205,247,179,7202,1073
6636184209997,3205,136,15,192,40,1549,243,232,114,7202,1624
6637343938017,3310,338,11,616,63,845,196,225,167,7202,1206
6638930721661,3346,72,9,180,0,1337,231,223,125,8703,3609
6640817608477,3421,54,7,458,92,1230,224,225,136,8703,3883
6641871504668,3234,110,15,150,-42,2514,244,222,103,7202,3891
6644792908263,3162,71,11,67,3,1891,233,218,115,7201,4390
6645245512709,3231,312,19,492,49,631,165,222,196,7202,832
6645266450318,3325,349,28,150,41,1082,157,181,154,8772,1471
6647432753643,3420,273,24,408,72,720,151,239,224,8776,1142
6647942744124,3317,327,15,300,-14,1532,182,222,179,8771,2032
6648921653345,3248,311,18,560,162,497,170,225,195,8772,1256
6650587035601,3225,285,8,285,42,782,198,240,182,7756,726
6651939479005,3334,192,15,30,-10,2121,218,251,163,7756,3630
6652819793716,3171,333,8,323,-14,1153,201,229,168,7700,732
6655086612919,3196,252,12,42,10,1179,194,248,192,8776,1129
6655655128520,3360,138,27,390,-2,484,249,219,80,7756,834
6655779694369,3281,61,12,362,73,1068,230,214,115,8771,1794
6656246916953,3234,9,20,492,39,1020,194,197,135,7757,1544
6657116678247,3276,41,13,319,47,1302,221,211,123,7202,1921
6659799013117,3163,89,9,488,36,467,234,225,122,7202,5762
6659998107204,3134,113,5,120,3,696,230,234,138,6731,2372
6662316831286,3146,349,18,255,32,484,185,208,160,7201,1891
6663258183662,3317,91,27,342,99,1482,249,186,48,7757,1355
6664699674177,3405,93,12,540,-18,2089,239,222,111,8772,2789
6664739558566,3230,144,12,277,55,1766,237,238,129,7202,1466
6666049183773,3076,333,7,162,2,124,205,232,166,7202,1950
6666415088640,3361,315,10,895,162,957,193,232,178,7202,834
6666995089914,3414,123,16,270,-50,1931,245,226,105,8772,3007
6667685828783,3263,272,7,450,76,598,201,243,181,7700,108
6668814840423,3160,135,11,150,-2,509,237,235,127,4758,2278
6670280165351,3449,323,2,42,0,1909,213,236,161,8703,3340
6674669182960,3083,0,4,301,40,400,214,232,156,7202,618
6677107846752,3413,66,9,268,55,1084,229,221,124,8776,1591
6678508097668,3351,150,24,600,186,1634,242,231,104,7757,1282
6685781522145,3314,261,6,824,130,849,205,243,177,7202,1006
6687933121923,3183,328,4,247,-2,1237,209,234,164,7756,649
6688513149788,3240,314,24,532,155,470,149,213,201,8772,1231
6689528259998,3219,85,10,418,58,1075,235,223,119,7202,1945
6690778437456,3181,59,23,390,15,474,230,185,76,7757,1976
6691476912658,3211,45,19,127,21,939,221,194,99,7202,1973
6695533976065,3137,83,4,0,0,794,225,233,143,7101,2311
6696982353681,3232,320,8,384,49,899,198,232,173,7202,573
6698144372363,3395,168,15,108,21,2291,231,245,141,7756,3391
6698272830360,3148,48,11,108,11,1041,224,215,123,7201,4961
6699908578106,3174,25,16,67,18,726,210,204,126,7202,2030
6701436806580,3034,321,13,350,69,616,186,227,180,7201,543
6702756830835,3079,310,4,192,21,127,209,237,166,7202,1884
6704922453602,3049,331,15,247,6,331,184,221,176,7201,467
6706068212532,3194,159,3,108,13,1879,223,240,152,7202,1556
6707074132364,3160,64,13,342,20,947,232,212,110,7202,2084
6709878005165,2980,296,17,30,15,277,169,232,202,7202,350
6711580694216,3300,198,25,162,21,2249,202,251,170,7756,3694
6711912362349,3239,301,28,474,146,418,133,216,218,7201,994
6712648099233,3214,139,5,331,40,618,228,238,144,7202,815
6713676841085,3212,216,20,234,67,1380,196,254,188,7201,4395
6716054668984,3158,308,24,379,77,323,148,217,206,7201,1273
6717719808394,3231,324,12,342,32,451,188,226,178,7202,1240
6719870004288,3115,322,13,256,82,655,186,226,180,7201,1273
6723717132836,3186,32,3,210,25,1040,219,232,150,7202,2077
6724615843794,3240,0,6,516,44,540,212,229,155,7202,1653
6725168738810,3086,14,4,60,1,1276,216,231,153,7202,1589
6726697029967,3288,198,2,618,104,582,218,240,158,7202,1319
6728322210078,3295,316,24,706,96,793,148,211,199,7201,997
6728616215956,3286,241,13,541,-44,524,194,250,193,7202,3210
6729210840261,3132,321,6,120,-14,751,204,234,169,7202,1140
6730013622428,3197,359,9,446,53,1062,206,223,155,7202,2509
6730027268896,3426,150,11,671,-26,1360,235,240,134,8771,3973
6732662878898,3257,68,27,553,91,918,235,176,55,7757,1734
6736930834180,3128,309,6,90,0,660,203,236,172,7202,1050
6738416445460,3321,315,15,382,74,924,179,227,187,7202,1380
6738524167216,3184,38,3,60,-1,1490,219,233,150,7756,691
6746995627016,3219,66,6,300,20,384,226,228,137,7202,1221
6747357573644,3180,0,4,134,-5,1549,214,232,156,7756,760
6749402343608,3297,311,14,242,59,962,180,229,188,7201,1533
6750334339553,3211,152,22,134,45,684,241,235,112,4758,2131
6755805899499,3234,343,8,30,-2,658,204,228,163,7101,1110
6757034642266,3394,122,12,162,-5,1846,241,230,117,8703,3148
6757098386342,3299,59,11,108,16,2120,228,217,120,7202,4618
6757712883240,3193,78,6,421,32,1237,227,230,137,7101,1861
6757938000162,3353,293,18,256,21,1506,167,233,206,8771,2029
6759705687996,3422,235,18,543,-30,1591,186,253,200,7757,3813
6761616586176,3393,67,12,582,102,2043,232,215,113,8771,2837
6762122628251,3297,324,15,212,34,1421,181,223,181,7202,1879
6764457060072,3219,191,14,30,-8,2362,219,250,162,7202,3803
6765114282530,3366,81,31,283,-8,2404,244,170,32,8776,4390
6765617474203,3282,153,19,469,107,1740,240,237,118,7757,1301
6768525904534,3280,225,6,644,119,1121,212,246,171,4758,1761
6770098929869,3240,281,13,552,56,641,183,241,197,7202,875
6771535349356,3369,108,9,700,64,1044,236,230,125,8776,5492
6771971771254,3172,317,25,446,103,382,147,209,198,7201,1507
6773016388595,3302,149,22,499,137,1680,243,232,106,7757,1385
6773224902514,3267,286,18,458,68,541,166,236,209,7202,1266
6776593776564,3140,321,6,0,0,755,204,234,169,7202,1144
6777068801118,3094,253,9,0,0,216,199,246,185,7201,2145
6779165799398,3118,99,9,150,7,201,235,228,125,7202,5442
6789050397882,3386,337,28,362,154,888,148,189,173,7757,1366
6790163185549,3419,118,14,60,-7,1926,243,227,110,8703,3188
6792750188131,3311,330,12,30,0,1235,192,226,173,8772,1501
6793041514486,3185,358,5,330,0,1209,211,230,156,7700,658
6793213377376,3189,270,7,150,-8,85,203,242,179,7202,1455
6793354232046,3140,135,7,150,9,693,232,237,137,7202,2366
6793693378931,3221,256,10,426,5,485,197,246,187,7202,1848
6794016020223,3129,287,16,216,33,162,175,237,202,7201,933
6794210666524,3198,67,13,430,49,1113,232,215,112,7202,1926
6794255556163,3186,282,6,30,1,1570,204,240,175,7756,636
6797301770063,3319,107,11,537,124,400,239,226,116,7756,516
6798343554475,3148,74,8,268,18,760,230,224,127,7202,2270
6802807829150,3187,48,6,30,1,1507,222,227,140,7756,541
6805191938231,3133,192,9,67,3,451,220,248,162,7101,2641
6807222772494,3166,90,2,42,0,2059,222,236,150,7101,4248
6807310320118,3196,33,22,30,10,1170,210,186,103,7700,1050
6807444553369,3316,270,4,745,69,858,210,241,170,7202,1095
6807590977149,3223,160,18,335,62,552,236,241,128,7756,2639
6809588219347,3290,2,11,674,129,1195,205,219,151,7700,1794
6811186893003,3168,125,4,42,0,2122,226,237,145,7101,4191
6813994099554,3087,344,7,192,24,134,206,229,162,7202,1710
6814161248782,3205,174,9,30,-4,2329,226,245,152,7202,3896
6814541841756,3231,6,11,350,45,1116,207,219,149,7756,484
6815289307672,3144,38,8,234,8,800,220,223,138,7202,2233
6816057225198,3237,260,13,376,29,666,189,247,196,7202,1723
6816394879702,3367,163,21,658,202,1570,234,240,126,7755,1195
6816929534359,3394,125,9,42,1,1786,236,234,128,8703,3248
6817516460761,3097,333,4,0,0,1341,210,234,163,7202,1455
6826656837852,3268,202,9,108,-3,1952,216,249,167,7756,3930
6827125398812,3319,176,6,638,-2,636,224,243,154,8771,4429
6828107731214,3141,339,16,295,32,433,184,215,169,7201,1847
6828229529423,3161,333,8,376,-24,1092,201,229,168,7700,799
6830457284906,3225,306,19,192,27,277,164,225,200,7700,732
6830864319437,3166,266,7,30,5,638,202,243,180,7202,2334
6831105070490,3296,239,15,210,68,570,191,252,196,8776,1224
6832471781690,3279,209,10,212,0,1846,213,249,171,7756,3962
6837559268254,3325,45,1,799,52,937,219,236,155,7202,1001
6837781944964,3199,145,26,120,33,638,245,225,92,4758,2166
6838746055831,3224,313,30,541,144,484,127,202,208,7201,1350
6842178255103,3223,150,23,417,145,350,242,232,106,7701,2941
6844310316536,3168,302,31,324,127,108,120,209,221,7201,2205
6845413196179,3132,141,6,277,21,212,230,238,142,7202,5708
6846309077985,3140,359,18,60,8,566,191,204,149,7201,2071
6847508780768,3187,126,9,430,-7,926,235,234,130,7756,1381
6847577534156,3365,311,15,696,182,883,179,228,189,7757,499
6849418667412,3231,149,19,212,65,741,242,235,114,4758,2055
6849518144004,3178,135,9,351,63,319,235,236,132,7756,2387
6851357447611,3137,147,11,150,38,108,235,239,133,7756,2468
6851365025566,3331,309,20,741,148,865,162,223,199,7757,451
6855583605050,2980,305,18,42,15,258,169,228,198,7202,450
6857452514852,3212,62,17,335,80,702,232,202,97,7201,5419
6858957672634,3452,125,13,90,3,2038,242,230,114,8772,3124
6861567448483,3128,349,20,85,2,525,178,202,159,7201,2067
6861799903217,3304,292,14,600,131,708,179,236,197,7757,408
6864212570645,3165,261,17,124,25,1256,177,247,208,8776,1332
6865849585897,3333,15,11,192,49,1959,210,216,142,7202,2021
6870690138468,3296,307,22,618,111,774,154,221,204,7757,285
6871153715578,3454,131,21,120,-12,2052,248,224,93,8772,3075
6871164605035,3331,332,33,85,28,1194,127,179,180,8772,1507
6872740319469,3242,16,16,309,81,768,204,204,133,8772,1790
6872907430211,3233,149,6,481,128,481,227,240,146,7756,671
6875853970343,3148,112,8,30,-6,895,235,231,128,7101,2263
6876731906997,3150,135,12,201,55,162,239,235,124,7756,2410
6879311100327,3157,38,8,90,3,1784,220,222,137,7201,4445
6881609886547,3312,69,9,524,117,376,230,222,125,7756,618
6883331560665,3214,308,8,175,31,853,197,235,178,7700,750
6884687236570,3006,0,12,30,4,150,203,218,152,7201,256
6885797358312,3258,93,15,67,13,774,242,215,99,7756,902
6886616843118,3327,193,17,361,-4,1697,216,251,163,7757,3946
6886646205368,3304,132,24,525,129,1627,250,220,84,7757,1173
6888137587557,3215,323,11,150,31,85,191,228,177,7202,1637
6888770094979,3358,163,11,30,3,2185,231,243,143,7756,3511
6889534186237,3185,74,16,268,51,767,238,208,96,7201,5269
6894671136151,3424,302,13,170,30,1994,182,233,191,7756,3555
6895629072880,3238,335,5,433,55,875,209,233,163,7202,570
6896811370265,3392,43,8,743,202,1201,222,223,136,7755,876
6897950077213,3183,56,5,180,22,1040,224,228,140,7202,2101
6898731816656,3346,41,16,240,33,2047,221,204,115,8771,2116
6900696248943,3299,66,21,582,16,1442,235,194,81,7700,5106
6902102306926,3282,28,14,382,37,1087,214,209,128,7756,713
6902400826454,3324,43,15,190,12,1798,221,205,114,7201,4930
6904563837056,3223,145,22,361,78,1200,244,230,104,7757,1848
6907781021436,3182,312,20,450,106,390,161,220,198,7201,1360
6910616854062,3161,167,9,134,28,1001,228,244,147,7202,2098
6911663681472,3421,155,12,700,-31,1338,234,241,136,8771,4002
6911675855908,3224,23,23,474,29,1020,201,185,112,7757,1518
6912228682309,2976,321,15,67,12,600,182,224,182,7201,1064
6912839011826,3208,349,8,258,9,120,205,226,160,7202,1922
6913503215854,3236,80,14,474,75,1128,238,215,105,7202,1888
6914601900284,3463,134,21,85,20,2079,248,225,95,8772,3151
6915798710281,3130,325,4,0,0,417,210,235,163,7101,2648
6916572795333,3115,306,13,153,20,95,184,232,188,7201,828
6916630636837,3463,16,3,361,10,1650,217,232,153,8703,3661
6917869096386,3238,78,26,175,34,2324,242,184,56,7757,4213
6919291443332,3418,99,9,180,9,1718,235,228,125,8703,3454
6919937471644,3068,328,12,134,37,497,190,226,175,7201,866
6920349851139,3245,358,19,469,47,1114,187,202,149,7757,1557
6924922198796,3228,76,14,402,95,750,237,212,104,7201,5444
6924961476640,3285,325,22,342,86,532,160,210,187,7757,430
6926331529208,3319,90,18,192,47,924,244,209,87,7756,671
6927596114512,3187,143,16,382,88,339,241,235,117,7756,2555
6928240652350,3222,265,15,108,26,892,180,246,204,7202,1920
6928598450332,3121,295,22,216,76,210,152,228,213,7201,1926
6929408465218,3101,303,13,162,20,108,184,233,190,7201,2301
6930341108452,3155,109,9,424,29,446,235,231,127,7202,5696
6931549603992,3217,128,18,175,27,1784,247,226,100,7202,1464
6932136691033,3323,63,8,30,0,1434,227,224,131,8771,3453
6932248410133,3360,87,13,360,27,1018,239,218,108,7756,3724
6932995956236,3371,36,9,190,39,1550,220,221,136,8776,1959
6933467259435,3357,56,7,270,2,1252,225,226,135,8703,3703
